Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Confidence in national government,Democratic Quality,Delivery Quality,Class
4.585523605,8.950092316,0.904177845,60.39901352,0.630966604,0.086105324,0.927568316,0.313886613,0.342749417,-0.476986915,2
4.582098484,7.559678555,0.830189168,48.38543701,0.633753538,-0.062366147,0.800046742,0.572915018,-0.945022464,-0.732724547,2
4.575657845,7.781034946,0.841112077,51.03558731,0.749842286,0.070928201,0.798738539,0.658625603,-0.775778174,-0.67104739,2
4.575174809,7.61207056,0.67565304,61.27861786,0.743786514,0.002757271,0.791703999,0.834126532,-1.179047465,-1.164810181,2
4.573991299,9.171328545,0.762783587,53.45998383,0.849354982,-0.191406459,0.790228367,0.779543757,0.581020594,0.132853985,2
4.573725224,9.641726494,0.735970318,61.75617599,0.498138398,-0.109832183,0.753849745,0.77425164,-0.767848194,-0.758656263,2
4.573154926,7.335052013,0.625596821,55.86650085,0.802642584,0.122134089,0.56702733,0.826341391,-1.398237824,-0.659261823,2
4.571419239,6.690494061,0.708301783,51.58168793,0.590450883,0.022859605,0.868966281,0.34881407,-0.445641518,-0.945885003,2
4.568619251,7.271780491,0.812828124,47.70662689,0.577933729,-0.041435409,0.848458529,0.495678872,-0.693096042,-0.499997228,2
4.56815958,9.491240501,0.753246784,60.99294281,0.522046328,-0.228774354,0.870909989,0.708405495,-0.929481864,-0.812602937,2
4.563080311,6.994269848,0.511616111,52.38695908,0.785766721,0.057695087,0.824017882,0.61981827,0.008397531,-0.616410136,2
4.556740761,9.24176693,0.809218585,61.41390228,0.655845225,-0.15103294,0.817527413,0.619130909,-1.322574735,-0.654946685,2
4.5561409,8.107524872,0.649116933,62.20419693,0.874700487,-0.082764864,0.687853634,0.845429063,-0.899546862,-0.719571948,2
4.555829525,6.68661499,0.817660689,48.75957108,0.779515266,-0.035595652,0.549093366,0.7923069,-0.562366903,-0.545840025,2
4.554256916,7.982699394,0.758640707,47.48669815,0.792220175,0.000863806,0.874718666,0.513922989,-0.897624373,-0.941636622,2
4.550647736,9.258439064,0.759476721,68.29137421,0.631830275,-0.132977307,0.862904966,0.338094711,0.070411183,-0.330955505,2
4.549767494,7.019493103,0.665858209,48.91352844,0.813229263,0.09810739,0.631573498,0.706727743,-0.391963154,-0.711075068,2
4.547335148,7.864229202,0.83141011,56.35370636,0.627654195,0.082487695,0.911273062,0.40184477,-0.805622458,-0.68510896,2
4.542545795,8.138788223,0.617400765,46.52892685,0.768789351,-0.027511623,0.757453382,0.714816749,-0.593027055,-0.560975373,2
4.541502476,9.595374107,0.725150704,60.49945831,0.646006584,-0.040665306,0.726008117,0.512633264,-1.81229794,-1.258450747,2
4.535019875,7.875507355,0.728269994,51.51880264,0.849283397,0.222712591,0.814070404,0.641168416,0.207812726,0.032479491,2
4.521935463,6.611898899,0.864154518,50.42893219,0.637366712,0.003774248,0.874999642,0.281824946,-1.79395628,-1.4439677,2
4.521517754,8.306424141,0.652852058,57.19878387,0.678643644,-0.034848623,0.894611061,0.698452473,-0.44656077,-0.194334954,2
4.521453381,9.282848358,0.701822102,65.72189331,0.614438355,-0.179536998,0.810745656,0.347431242,-0.329550922,-0.19398506,2
4.516963959,6.445491791,0.743946671,48.55329895,0.631108582,0.0039823,0.856494904,0.350868344,-1.849072695,-1.561689496,2
4.514411449,8.289088249,0.647303164,54.61029434,0.75116837,0.094788618,0.893955231,0.516604602,0.240180761,-0.151163995,2
4.514291286,7.411629677,0.708426833,42.72410583,0.719510674,-0.061319377,0.855862677,0.56014502,-0.258654922,-0.924379051,2
4.511100769,9.337774277,0.638411462,68.87181091,0.72981894,-0.023275997,0.901070774,0.400909811,0.208455563,-0.139161408,2
4.509824276,8.559092522,0.637117505,51.99173355,0.744807184,-0.144840777,0.832713723,0.468380183,-0.731149077,-1.195615888,2
4.506646633,7.261595249,0.640452147,55.43561935,0.693558931,0.090263993,0.701800287,0.682011604,-1.311870694,-0.601361513,2
4.501643658,7.127896786,0.781580985,41.56405258,0.769738138,0.016312871,0.854646623,0.582602978,-0.186128721,-0.899462938,2
4.500431538,8.089199066,0.819333792,51.89106369,0.735071182,0.060833108,0.848293781,0.37321496,-0.904128671,-0.749495983,2
4.499970436,7.433709621,0.868556499,43.19047165,0.681497633,0.04355019,0.786132097,0.587644756,-0.195366412,-0.977949619,2
4.497477055,6.529524803,0.829852045,49.34125519,0.480394155,0.040872987,0.912991524,0.202409595,-1.825372219,-1.400743484,2
4.496571541,7.751204014,0.728590906,62.10417557,0.749034524,-0.071462199,0.717097759,0.921518028,-1.33163166,-1.102040648,2
4.493598461,9.257274628,0.810537934,64.40052032,0.439399779,0.078173637,0.869545937,0.40461275,-0.074559405,-0.222243443,2
4.493377209,9.611053467,0.684434831,60.68158722,0.599459946,-0.022023709,0.762167156,0.435163736,-1.694117546,-1.317633867,2
4.493010044,8.932804108,0.920115948,59.57703018,0.484081417,0.054778449,0.961714268,0.394320458,0.404797912,-0.468158126,2
4.482805252,8.203957558,0.852777958,52.89084244,0.468318135,-0.038156051,0.589483082,0.349493027,-0.742465556,-0.896523118,2
4.472149372,8.180959702,0.784826875,53.18717194,0.466561466,-0.156557575,0.841835141,0.208929226,-0.783127666,-0.777293861,2
4.463531017,9.249967575,0.614422798,65.147995,0.567737222,-0.191103399,0.899453163,0.435219467,-0.446484566,-0.103036761,2
4.462163925,7.804772854,0.619264305,55.2884407,0.914172947,0.046665199,0.888392031,0.737532258,-0.635804236,-0.95372206,2
4.461259365,8.150504112,0.745901227,58.32095718,0.957821488,0.075221501,0.840416849,0.739886224,-0.482522547,-0.888280451,2
4.460158348,8.259637833,0.877170146,63.3118248,0.745456338,0.012716842,0.844391346,0.216072738,-0.230989337,-0.683093786,2
4.45583868,7.222766399,0.844879091,46.92098999,0.707960546,0.01265553,0.880528808,0.579155207,-0.700586557,-0.458486766,2
4.453083038,8.983579636,0.738763511,64.63682556,0.506487131,-0.206606939,0.920390487,0.214914635,-0.429609388,-0.218632609,2
4.448386192,9.135268211,0.533412278,64.2196579,0.606468379,-0.237453327,0.560924053,0.344541132,-0.034774855,0.640127957,2
4.445038795,8.083826065,0.703991652,46.06790924,0.7997455,-0.037086099,0.744249642,0.643835604,-0.618869841,-0.562098861,2
4.44482708,7.18973732,0.602481663,54.93483353,0.706796229,0.002870347,0.750478268,0.774857521,-1.360166907,-0.716952205,2
4.440526485,7.522954464,0.81765765,58.15402222,0.617604792,0.299879521,0.900028765,0.681050479,-1.165283442,-0.726584792,2
4.438439846,9.699056625,0.885949194,66.4154892,0.575595915,-0.060511671,0.954636931,0.140402734,0.222501963,0.08854121,2
4.433885098,7.995996475,0.737992823,47.8362236,0.816693783,-0.030422673,0.869615674,0.645140469,-0.847404599,-0.979234457,2
4.431608677,7.542566299,0.726655126,60.56268311,0.818355024,0.002714338,0.658519804,0.861269474,-1.021544337,-1.142387152,2
4.430846214,8.958469391,0.815702736,64.30767822,0.833835602,0.155954778,0.861397326,0.720333278,-1.130865932,-0.181709647,2
4.427788734,8.531806946,0.552826345,58.50215912,0.740176618,0.071944594,0.832356334,0.532654881,-0.398196995,-0.304233044,2
4.424379349,8.592283249,0.621466637,58.77047729,0.809382915,-0.038502187,0.832141995,0.733619034,-0.292308986,-0.286168903,2
4.418930054,7.375465393,0.705393493,51.59022141,0.659102738,0.015839409,0.692723989,0.668077111,-0.362033367,-0.442156285,2
4.417352676,7.6508708,0.760252059,52.58777618,0.735723555,-0.037352014,0.805329144,0.371702313,-0.101181716,-0.29802984,2
4.414805412,8.908218384,0.838327467,64.26777649,0.735852897,0.103494719,0.846718311,0.727976918,-1.091755748,-0.098859318,2
4.414299965,6.58717823,0.822286069,49.71036148,0.556099296,0.037506819,0.813676,0.31167382,-1.72729969,-1.419014096,2
4.413918972,8.360079765,0.372907877,55.64338684,0.335223645,0.086557098,0.847682595,0.409197897,-1.705630779,-0.796416998,2
4.413475037,7.368234158,0.74866271,52.02882004,0.482485861,0.2925466,0.717166364,0.367326528,-0.775418222,-1.287150621,2
4.412537098,9.685761452,0.718956709,60.86371613,0.666160166,-0.091289066,0.798866451,0.418604314,-1.643929005,-1.371656775,2
4.405310154,7.846539497,0.846307576,55.5723114,0.708659172,0.038640581,0.922664165,0.458982378,-0.757155478,-0.658740222,2
4.401778221,7.333789825,0.55230844,49.62443161,0.678896368,0.203614458,0.850035429,0.611545205,-2.044092655,-1.635024786,2
4.396127701,7.981255054,0.70592159,58.29753876,0.748508275,0.314662308,0.828411579,0.577654064,-0.737279534,-0.510546505,2
4.394777298,7.704609871,0.855522096,56.94032288,0.692353189,-0.030413957,0.699660003,0.664995909,0.047028355,-0.162449926,2
4.393482208,7.530396938,0.81884402,43.78625107,0.540267944,0.020653082,0.876383662,0.394194484,-1.334058404,-1.299733996,2
4.384741783,7.594338417,0.77436012,50.39577484,0.562211752,0.249818623,0.930031776,0.51525718,-0.197124302,-0.441451669,2
4.381415367,7.220770836,0.818402648,54.83282089,0.545555592,-0.054270688,0.897100151,0.64958179,-0.792465985,-0.731986523,2
4.380636215,7.652706623,0.759163022,61.5903244,0.78449589,0.063700311,0.678527772,0.909929097,-1.23280859,-1.109408379,2
4.372156143,7.688910961,0.76029408,55.07187271,0.777262628,-0.064366736,0.850534856,0.285449982,-0.342831403,-0.473749876,2
4.369193554,7.90300703,0.632973254,51.87604141,0.746439457,-0.063619278,0.518930137,0.678491235,-0.616717458,-0.675337195,2
4.367811203,8.810287476,0.660342336,63.84191895,0.459256709,-0.163064584,0.890629232,0.355544627,-0.387849867,-0.264826328,2
4.364694118,9.233930588,0.809175253,64.70471954,0.834020317,0.260506958,0.842013538,0.750018179,-0.603535533,-0.203779727,2
4.362988949,7.132838249,0.485680968,51.18706512,0.752293468,0.024977062,0.286407232,0.92293489,-0.817912877,-0.254669011,2
4.360249996,8.699287415,0.752592862,51.52178955,0.456028581,-0.124706,0.906300485,0.237090692,-0.732784629,-1.124386311,2
4.357617855,7.950024128,0.77692306,57.90524292,0.792990327,0.237058178,0.852549851,0.747988701,-0.695436656,-0.525824308,2
4.35031271,8.407097816,0.726612389,53.5766449,0.659283996,-0.108765841,0.853403211,0.520392537,-1.877492547,-0.978428721,2
4.349939346,7.975161076,0.717394173,46.2924881,0.643883944,-0.032758202,0.910349727,0.408499986,-0.687299371,-0.973592162,2
4.349675179,7.593867779,0.779038072,58.92205811,0.519062638,0.101063021,0.910801888,0.45481205,-1.015731931,-0.815497875,2
4.348920822,9.018454552,0.559165776,63.85675812,0.722127616,-0.240373746,0.348713607,0.633562744,-0.151275828,0.451273233,2
4.34831953,9.011393547,0.722551048,64.79977417,0.551026642,-0.190980658,0.901462197,0.170927867,-0.394301742,-0.210141867,2
4.347543716,8.201649666,0.76704663,53.26715088,0.811574519,0.112272955,0.770643592,0.696891546,-0.058470815,-0.460032851,2
4.345837116,8.197677612,0.706222713,52.19388962,0.811824918,-0.020870663,0.80884099,0.606338799,0.023305662,-0.395448506,2
4.344610691,8.850013733,0.863598704,64.20706177,0.723847628,0.056387205,0.837784767,0.681650817,-0.865980744,-0.114694245,2
4.342079163,8.657661438,0.61013329,59.01452637,0.777225256,-0.018222917,0.776434958,0.694716752,-0.260329306,-0.175081849,2
4.335114002,7.676658154,0.810355306,54.48320007,0.556838155,-0.022944707,0.918035448,0.261134237,-0.236698076,-0.416413367,2
4.325471878,9.010698318,0.709218323,64.96273041,0.610986948,-0.158838838,0.921421051,0.184713036,-0.609074652,-0.143277928,2
4.322675228,7.624441624,0.751252234,45.34066391,0.474360883,-0.038600236,0.88863939,0.445897698,-1.154832244,-1.304761529,2
4.319711685,8.924141884,0.676446438,64.25839233,0.501863778,-0.202869654,0.892544389,0.285362303,-0.207848221,-0.174658716,2
4.318909168,7.616416931,0.672002196,58.63737488,0.611664236,0.077230178,0.785916209,0.613737047,-0.978364944,-1.041000009,2
4.317949772,7.571725368,0.707851589,49.58739471,0.715832293,-0.019021749,0.706752419,0.724731684,-0.264056742,-0.380434155,2
4.313016891,7.498283863,0.823435068,47.2441597,0.704219282,-0.082917713,0.786719501,0.486437917,-1.264929414,-0.726040661,2
4.309237957,7.383019924,0.884721696,50.0959053,0.649463236,0.094537929,0.837545872,0.396223307,-0.681256294,-0.536405623,2
4.297848701,7.382928848,0.718718708,56.29738235,0.744307697,0.048651736,0.702880859,0.748945594,-1.507640004,-0.643243372,2
4.297329903,9.017176628,0.876760185,63.16555786,0.533267498,0.101574235,0.926788926,0.242528632,-1.081532598,-0.706851423,2
4.291800499,7.982021809,0.696715772,46.72340012,0.580257237,-0.070407741,0.945002794,0.314642787,-0.809345841,-0.938749075,2
4.289310932,8.717719078,0.681876779,63.30221558,0.520197809,-0.217386171,0.849513113,0.344337493,-0.502481639,-0.296807826,2
4.287508011,9.076712608,0.558420002,63.96407318,0.71978116,-0.220717177,0.415525645,0.528196216,-0.018420786,0.600000978,2
4.279269695,6.946744442,0.603725672,50.69045258,0.637362719,0.165935576,0.885784984,0.471810192,-0.104385272,-0.468000472,2
4.277402401,6.650304317,0.725712836,46.26657867,0.584067166,-0.036491271,0.747563601,0.470700443,-0.413260311,-0.657166719,2
4.277191162,8.952596664,0.723260045,64.45549011,0.504081845,-0.183378756,0.899796784,0.260400474,-0.238822803,-0.138635218,2
4.271038055,8.039212227,0.760194361,48.55026627,0.794075966,-0.032129522,0.867257416,0.607353866,-0.78456682,-1.028106451,2
4.270434856,7.760941505,0.789220333,53.54879379,0.583594739,0.116990894,0.912946522,0.241316408,-0.878685534,-0.712598145,2
4.267932892,9.273351669,0.804798007,64.83937073,0.867936432,0.291067839,0.790626824,0.772360444,-0.498832494,-0.140314847,2
4.267169952,6.659508228,0.771265149,47.55088806,0.880042136,0.011330623,0.483152986,0.584044814,-0.94411236,-0.5561499,2
4.262671471,7.701540947,0.750738382,61.86495209,0.776179969,-0.117279142,0.67219919,0.890875399,-1.202040911,-1.092406988,2
4.260491371,8.856818199,0.705108464,64.04859924,0.464524716,-0.212706119,0.874601007,0.335884422,-0.377324402,-0.238400981,2
4.255859375,7.8143363,0.805326462,54.64051819,0.635457218,0.035653993,0.917921245,0.343885571,-0.692239404,-0.622794569,2
4.255400658,9.673666954,0.652701557,54.41887283,0.771871924,-0.231514409,0.850830913,0.534545362,-0.260154217,-0.672225416,2
4.254445553,8.972251892,0.532586455,63.7734642,0.65872401,-0.254449189,0.320887595,0.610841632,-0.3294366,0.42155683,2
4.248075008,8.128241539,0.670252621,51.66256714,0.593264878,0.002584888,0.840947509,0.432421237,-0.792426348,-0.887665272,2
4.244634151,8.013411522,0.74283731,48.18658447,0.766064227,-0.033722017,0.898028791,0.533314586,-0.805049241,-1.032383323,2
4.240441322,8.069768906,0.777777076,48.93240356,0.794645548,-0.073379904,0.855849743,0.609312952,-1.00179708,-0.934020281,2
4.237686634,7.418150902,0.746633112,51.15665054,0.757835329,0.148229748,0.872740388,0.604114532,-0.687606812,-0.546372712,2
4.235657215,6.704380035,0.60663867,46.90942764,0.648728073,-0.03695564,0.748752594,0.495378584,-0.555156648,-0.627784669,2
4.234645844,6.818341255,0.682828248,50.9519043,0.701927304,0.002531102,0.814493895,0.572467506,-0.711487949,-0.637474775,2
4.233261108,7.430756092,0.753540218,51.46006393,0.739409745,0.144682214,0.811069787,0.671565831,-0.717801034,-0.522682667,2
4.233244896,7.651288509,0.733602345,59.63160324,0.637778401,0.081051968,0.88349402,0.439799935,-1.011797905,-0.83282125,2
4.224593163,9.208340645,0.824357271,64.58774567,0.800397217,0.153034613,0.822879076,0.777017355,-0.646179259,-0.16979301,2
4.223846436,8.528500557,0.752064288,57.33304977,0.80797106,0.666991115,0.633305192,0.777451694,-1.191992521,-1.133446455,2
4.223234177,7.742292881,0.908798158,49.72266769,0.615886152,-0.002610103,0.86025697,0.39164722,-0.627764225,-0.655466378,2
4.222297192,9.665990829,0.837966621,66.28061676,0.641256452,-0.177450985,0.938208699,0.342922807,0.39037478,0.098021008,2
4.221354008,6.514690399,0.618692517,48.76401138,0.724082768,0.019808557,0.839667678,0.514417052,-0.735011876,-1.113442063,2
4.220168591,7.461400986,0.559071779,52.01652908,0.522566199,0.057072122,0.793245554,0.324989557,-1.917693496,-1.432547569,2
4.218610764,9.677229881,0.68700099,62.05378342,0.501071095,-0.146413803,0.858346641,0.697391331,-0.771567702,-0.829041004,2
4.217678547,8.261730194,0.693905294,54.23377991,0.542547464,-0.187269315,0.885196507,0.387677372,-1.854220152,-1.092610598,2
4.212026596,8.985655785,0.829611897,64.34796906,0.798871219,0.299293995,0.689926445,0.916601896,-0.911264539,-0.232779965,2
4.205634594,7.403783321,0.764401138,51.99484634,0.644681513,0.011582303,0.720542431,0.663711369,-0.453631699,-0.378775179,2
4.204156876,9.192422867,0.736645103,60.76647949,0.451543361,-0.146938071,0.880383074,0.601901174,-1.100696564,-0.588527501,2
4.203030586,8.897694588,0.502937376,63.7142067,0.632464528,-0.239501297,0.353346407,0.657343626,-0.41482541,0.302998662,2
4.199015141,8.179065704,0.741155803,52.72402191,0.60280025,-0.061642654,0.675553739,0.454325795,-0.987090647,-0.871307015,2
4.197695732,7.975074768,0.633197725,52.71413422,0.75747776,0.014246345,0.889738321,0.681955636,0.26395303,-0.003556486,2
4.197181702,7.900471687,0.667008698,43.31929779,0.759862185,-0.13596426,0.902262032,0.423931181,-1.192627192,-1.10457468,2
4.196063042,6.550585747,0.827098727,49.99171829,0.81900537,0.015801283,0.81842953,0.539702713,-0.339957416,-0.964233398,2
4.192882061,7.32374239,0.830155492,49.06673813,0.800667286,-0.001227713,0.854991913,0.662705898,-0.759475291,-0.503277957,2
4.184450626,7.562753201,0.765838981,50.0512352,0.642033815,-0.045884714,0.820217133,0.56620872,-0.985266924,-1.484067082,2
4.180943489,6.807010651,0.752533853,50.2038269,0.687634289,-0.02864112,0.60472846,0.579107881,-0.68548876,-0.686674416,2
4.180569172,9.128405571,0.841938436,64.48628235,0.82263726,0.137338072,0.760300696,0.855967104,-0.634912193,-0.185171768,2
4.179177284,8.714838028,0.613529384,59.25857925,0.820068777,0.033288639,0.764722109,0.732104599,-0.270197809,-0.144698903,2
4.177581787,8.78461647,0.680006921,63.65806961,0.441412747,-0.20085761,0.881887496,0.37395224,-0.324350357,-0.207272127,2
4.174158573,9.192565918,0.753394485,60.60041046,0.589537799,-0.160536587,0.858596265,0.63178885,-1.288520217,-0.514961481,2
4.162164688,8.098932266,0.728610277,58.01103973,0.956319809,0.20950602,0.825130224,0.732658446,-0.530307293,-0.830225825,2
4.161225319,7.885595798,0.715518951,56.67695618,0.927462399,0.419220835,0.775355637,0.901219606,-0.60927397,-0.932540059,2
4.160129547,6.761288643,0.532296896,38.38505936,0.662871003,0.099451154,0.782130718,0.623565912,-1.468936801,-1.397168994,2
4.15609026,8.765312195,0.607512712,63.68517685,0.6139974,-0.207155779,0.49799946,0.507006943,-0.588482082,0.10125839,2
4.15597105,7.754793167,0.675132096,54.70203781,0.818699539,0.117035761,0.878507555,0.638394773,-0.645485938,-0.918255091,2
4.149043083,8.145737648,0.681909025,51.44079971,0.572888374,-0.05036835,0.586450517,0.518081248,-0.472307712,-0.661759615,2
4.141326904,7.46249485,0.478950858,42.01663208,0.294611782,-0.020855574,0.873609602,0.228144914,-1.658627391,-1.420363784,2
4.141072273,7.833174706,0.69716382,56.27223206,0.940131187,0.350905925,0.895714462,0.895580769,-0.714119852,-0.944968104,2
4.133955956,7.104324341,0.811872959,40.8753891,0.726268828,0.022827111,0.910440624,0.651547968,-0.197247222,-0.915017068,2
4.128298759,9.652990341,0.855570793,54.32556534,0.767357409,-0.164117917,0.748847783,0.654667675,0.795857131,0.62875247,2
4.121940613,9.107768059,0.517371595,64.09186554,0.639944971,-0.192947656,0.50241679,0.254327297,-0.095760062,0.56956923,2
4.119493484,8.575725555,0.615449011,54.80181885,0.785906553,-0.108046286,0.790385723,0.483075261,-0.862936854,-1.127766609,2
4.114664078,7.5004673,0.746600628,45.62047958,0.494840056,-0.006719193,0.917589664,0.316960841,0.20643872,-0.507296562,2
4.110625744,7.790644646,0.818258047,55.81158829,0.937233329,0.153792992,0.96477896,0.902666688,-0.73800391,-0.930968106,2
4.101837158,8.814892769,0.540388942,63.68072128,0.557857931,-0.231506154,0.459736317,0.616302013,-0.439605951,0.175360844,2
4.101016045,6.70193243,0.654964983,48.1740799,0.817219734,-0.003364216,0.528980315,0.779490769,-0.913854659,-0.580057144,2
4.073562145,7.689888954,0.882530153,52.5749321,0.73603034,-0.052450906,0.81637615,0.564787149,-0.082808711,-0.543431938,2
4.070771217,7.500065804,0.584781349,49.13680267,0.511631012,0.119170479,0.709605932,0.509233654,-1.985065818,-1.847437501,2
4.060600758,8.241021156,0.681678295,54.02817154,0.705815315,-0.177809879,0.793232739,0.598434687,-1.892754555,-1.119487524,2
4.05601263,8.619398117,0.685934663,53.8265419,0.661638141,-0.146380559,0.808412731,0.483726323,-0.733802378,-1.153099179,2
4.055914402,7.197594643,0.805780947,43.11062622,0.411089182,-0.051991668,0.930817783,0.285287261,-1.353180647,-1.717820525,2
4.044569492,7.393615246,0.598465562,48.37538528,0.796830237,0.051496875,0.743256271,0.768311977,-1.137896419,-1.169447541,2
4.041114807,9.534058571,0.901949286,64.74676514,0.457601577,-0.20690684,0.890124679,0.164021522,-1.080448508,-1.71533525,2
4.035560608,7.260787964,0.773103535,49.15058899,0.586580753,-0.023187734,0.767335117,0.546770215,-0.185293704,-0.317587197,2
4.035084248,6.968064308,0.563161552,51.61562729,0.751995265,0.07514552,0.856666088,0.641565204,-0.192281902,-0.483667791,2
4.03297472,7.582166672,0.672866464,44.23704529,0.562908113,-0.044328865,0.884475827,0.30277133,-1.19343245,-1.335223913,2
4.031197071,9.674996376,0.859477818,55.30326843,0.791371226,-0.114532627,0.743073821,0.707628131,0.723632157,0.606363952,2
4.029761791,7.166460037,0.559390426,52.3670578,0.765569031,0.006678591,0.409702867,0.948411286,-0.89909488,-0.220280543,2
4.029350281,7.520730019,0.616204858,45.66236115,0.525222123,0.043290634,0.819788873,0.513021767,-1.275645733,-1.388920188,2
4.028690338,8.944818497,0.884961367,63.17075348,0.5025419,0.028647501,0.891075134,0.125653401,-0.933315337,-0.654637218,2
4.017130375,7.199557781,0.770785034,47.2031517,0.582292378,-0.047836196,0.832764924,0.423376143,0.000343785,-0.437329233,2
4.016027927,7.586338997,0.836254537,48.78207016,0.696007371,-0.064837813,0.862326682,0.524199367,-0.864825547,-0.757015526,2
4.015274525,7.755839348,0.826555252,52.32973099,0.620295763,0.005773747,0.909446537,0.505623937,-0.837242424,-0.713586986,2
4.014075756,7.486114502,0.761116147,44.48106766,0.555075645,-0.066319168,0.761045754,0.645458937,0.355476677,-0.491576344,2
4.007357597,7.605870724,0.492815852,51.56885147,0.779795229,-0.040266801,0.837715745,0.63744539,0.275336444,-0.557726622,2
4.006897449,7.708782673,0.832056403,53.2678566,0.577453315,0.20654723,0.886997938,0.414645106,-0.062279701,-0.592591941,2
3.998293161,7.918941021,0.687989235,44.9201889,0.682005048,-0.075171672,0.947914422,0.404140472,0.078215547,-0.536809921,2
3.993020535,9.680171967,0.829132318,66.76789856,0.60321337,-0.196925789,0.9620471,0.170892313,0.253990591,0.08163809,2
3.985916138,8.276313782,0.687448561,54.35469818,0.852016151,-0.032958232,0.94543612,0.441527426,0.23168543,-0.084567606,2
3.983848572,6.37739563,0.733060241,47.64913177,0.55648756,0.007651913,0.824010491,0.536580622,-1.705739737,-1.561235905,2
3.982854605,7.466215134,0.528597236,51.69352722,0.388927579,0.094685629,0.880638301,0.260557145,-1.84436357,-1.29159379,2
3.976905107,9.055231094,0.814367235,64.40462494,0.738208532,0.251408398,0.769477904,0.807552159,-0.724087954,-0.238926068,2
3.976598501,7.513604641,0.732557058,46.09371948,0.633815944,0.013729379,0.819207728,0.479649901,-0.00297815,-0.562288284,2
3.974714279,7.531102657,0.843123436,47.98880768,0.651513875,-0.032202613,0.657930553,0.623277962,-0.937695801,-0.772783101,2
3.97205925,9.690262794,0.736096144,54.93886566,0.565965831,-0.215515137,0.810119689,0.364717662,-0.285157621,-0.666392565,2
3.967957973,8.23398304,0.638252258,54.42792511,0.66390872,-0.172365546,0.885429204,0.344929039,-1.983291149,-1.264090896,2
3.964542866,8.917972565,0.909439743,63.16815567,0.43059203,-0.015052794,0.952472746,0.084303714,-1.024301887,-0.727918148,2
3.955640316,7.259981155,0.719217896,53.49705887,0.534040928,-0.069552734,0.651009262,0.464862645,-0.459228456,-1.185267329,2
3.95500803,7.327422142,0.743765771,50.25502396,0.621848702,-0.057048257,0.726286888,0.617090106,-0.439050049,-0.414633214,2
3.954950571,8.578680992,0.67993468,53.27974319,0.725815654,-0.113578223,0.751723707,0.555940092,-0.796414912,-1.189021111,2
3.946062565,6.957674503,0.612736762,49.62488937,0.733463824,0.095295742,0.852994204,0.419558853,-0.159166113,-0.424452752,2
3.937106848,8.729884148,0.721590757,52.04230118,0.409554869,-0.093646996,0.816375494,0.547732353,-0.752538443,-1.213750005,2
3.922664165,8.189137459,0.874945939,53.03900528,0.447086573,0.074283458,0.715358436,0.293832392,-0.762823462,-0.921433389,2
3.922484159,7.521644115,0.782916188,48.74181747,0.786858559,-0.03217914,0.649104774,0.810298979,-0.278022528,-0.363040894,2
3.919341803,8.570007324,0.622330368,52.6687088,0.772510767,-0.147367403,0.799653709,0.541932642,-0.822411597,-1.221892476,2
3.918073177,9.721873283,0.828597128,55.88830566,0.606613815,-0.2192121,0.781658471,0.318829358,-0.358089507,-0.659413218,2
3.912276268,9.634508133,0.84327203,65.56493378,0.544536412,-0.150111645,0.940970004,0.365285963,0.445788413,0.127512962,2
3.902741671,6.620736122,0.767235577,50.06964874,0.573763788,-0.019449173,0.866378009,0.274324,-1.727346778,-1.458134174,2
3.901793003,7.445229053,0.566866577,49.23622131,0.692736626,0.101489045,0.815481603,0.523243308,-1.126081586,-1.147634745,2
3.898706913,7.939874172,0.605528593,57.04125977,0.955595791,0.247116446,0.890136123,0.82517308,-0.53252852,-0.801751435,2
3.888778448,7.410259247,0.554148793,52.59812164,0.508805454,0.287922472,0.70752126,0.325261921,-0.717367589,-1.381546021,2
3.88330555,8.046971321,0.693434179,57.70112228,0.937544584,0.239137441,0.842555106,0.696742117,-0.542288065,-0.801274061,2
3.878578424,7.231366634,0.509440958,51.95782089,0.730286777,-0.002163592,0.815044165,0.485859901,-0.353067905,-0.809335232,2
3.875382423,9.659889221,0.860272288,66.14575195,0.663527906,-0.233538136,0.947978675,0.265244752,0.375915229,0.080465563,2
3.870279551,7.507083416,0.477494389,50.45475388,0.772918761,-0.116167091,0.849472225,0.777150393,0.242373466,-0.537246227,2
3.86763835,6.992741108,0.494381636,53.00285339,0.801390707,0.054794814,0.834825397,0.568601787,0.013314453,-0.640059173,2
3.860351086,8.260645866,0.651468754,54.09909821,0.676916063,0.007766452,0.912682354,0.341002405,0.178221792,-0.106649533,2
3.852394819,7.747787952,0.803418577,53.96543884,0.654182136,0.047228873,0.859005868,0.518418312,-0.18295373,-0.571493983,2
3.851072073,7.95462656,0.689600766,45.82960892,0.653422654,-0.010586164,0.907067657,0.432124376,-0.634584486,-1.009571552,2
3.846438885,7.239715099,0.726650596,47.87561035,0.612064183,-0.089791223,0.88712436,0.462704718,-0.0816589,-0.333371162,2
3.846329212,7.370657444,0.679098427,50.6635437,0.464970648,0.262830973,0.811658978,0.236633286,-0.986053944,-1.135312319,2
3.843797922,9.602098465,0.831507623,64.8079071,0.5657866,-0.144704118,0.976061046,0.275431663,0.524607718,0.097926512,2
3.838485956,7.254610538,0.721832752,53.192173,0.499673873,-0.023724459,0.731508493,0.441241771,-0.463344038,-1.22884655,2
